Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
2324,2,2017-09-27 00:00:00,430000000,344000000,Winning bid
2324,3,2017-11-29 00:00:00,430000000,344000000,dividend
2325,1,2017-09-28 00:00:00,154000000,154000000,failure of auction
2325,2,2017-11-02 00:00:00,154000000,123200000,Winning bid
2325,3,2017-12-28 00:00:00,154000000,123200000,dividend
2326,1,2017-10-13 00:00:00,270000000,270000000,failure of auction
2326,2,2017-11-17 00:00:00,270000000,216000000,Winning bid
2326,3,2018-01-31 00:00:00,270000000,216000000,dividend
2327,1,2017-10-13 00:00:00,188000000,188000000,failure of auction
2327,2,2017-11-17 00:00:00,188000000,150400000,Winning bid
2327,3,2018-01-31 00:00:00,188000000,150400000,dividend
2328,1,2017-11-15 00:00:00,279400000,279400000,failure of auction
2328,2,2017-12-20 00:00:00,279400000,223520000,Winning bid
2328,3,2018-03-07 00:00:00,279400000,223520000,dividend
2329,1,2017-11-02 00:00:00,296000000,296000000,failure of auction
2329,2,2017-12-07 00:00:00,296000000,236800000,Winning bid
2329,3,2018-01-24 00:00:00,296000000,236800000,dividend
2330,1,2017-11-21 00:00:00,145000000,145000000,failure of auction
2330,2,2017-12-26 00:00:00,145000000,116000000,Winning bid
2330,3,2018-03-08 00:00:00,145000000,116000000,dividend
2331,1,2017-10-13 00:00:00,119000000,119000000,failure of auction
2331,2,2017-11-17 00:00:00,119000000,95200000,Winning bid
2331,3,2018-01-31 00:00:00,119000000,95200000,dividend
2332,1,2017-10-13 00:00:00,119000000,119000000,failure of auction
2332,2,2017-11-17 00:00:00,119000000,95200000,Winning bid
2332,3,2018-01-31 00:00:00,119000000,95200000,dividend
2333,1,2017-11-02 00:00:00,159000000,159000000,failure of auction
2333,2,2017-12-07 00:00:00,159000000,127200000,Winning bid
2333,3,2018-02-26 00:00:00,159000000,127200000,dividend
2334,1,2017-11-01 00:00:00,97000000,97000000,Winning bid
2334,2,2017-12-21 00:00:00,97000000,97000000,dividend
2335,1,2017-09-27 00:00:00,582000000,582000000,failure of auction
2335,2,2017-11-01 00:00:00,582000000,465600000,Winning bid
2335,3,2017-12-27 00:00:00,582000000,465600000,dividend
2336,1,2017-10-12 00:00:00,266000000,266000000,failure of auction
2336,2,2017-11-16 00:00:00,266000000,212800000,Winning bid
2336,3,2018-01-29 00:00:00,266000000,212800000,dividend
2337,1,2017-10-27 00:00:00,161000000,161000000,failure of auction
2337,2,2017-12-01 00:00:00,161000000,128800000,Winning bid
2337,3,2018-02-21 00:00:00,161000000,128800000,dividend
2338,1,2017-10-12 00:00:00,213000000,213000000,failure of auction
2338,2,2017-11-16 00:00:00,213000000,170400000,Winning bid
2338,3,2018-01-29 00:00:00,213000000,170400000,dividend
2339,1,2017-09-27 00:00:00,284000000,284000000,failure of auction
2339,2,2017-11-01 00:00:00,284000000,227200000,change
2339,3,2017-12-06 00:00:00,284000000,227200000,Winning bid
2339,4,2018-02-13 00:00:00,284000000,227200000,dividend
2340,1,2017-11-15 00:00:00,137000000,137000000,failure of auction
2340,2,2017-12-20 00:00:00,137000000,109600000,failure of auction
2340,3,2018-01-24 00:00:00,137000000,87680000,Winning bid
2340,4,2018-03-21 00:00:00,137000000,87680000,dividend
2341,1,2017-10-12 00:00:00,234000000,234000000,failure of auction
2341,2,2017-11-16 00:00:00,234000000,187200000,Winning bid
2341,3,2018-01-29 00:00:00,234000000,187200000,dividend
2342,1,2017-11-15 00:00:00,197000000,197000000,failure of auction
2342,2,2017-12-20 00:00:00,197000000,157600000,Winning bid
2342,3,2018-03-07 00:00:00,197000000,157600000,dividend
2343,1,2017-11-02 00:00:00,136000000,136000000,failure of auction
2343,2,2017-12-07 00:00:00,136000000,108800000,Winning bid
2343,3,2018-02-26 00:00:00,136000000,108800000,dividend
2344,1,2017-09-27 00:00:00,130000000,130000000,failure of auction
2344,2,2017-11-01 00:00:00,130000000,104000000,Winning bid
2344,3,2017-12-27 00:00:00,130000000,104000000,dividend
2345,1,2017-12-22 00:00:00,209000000,209000000,failure of auction
2345,2,2018-01-26 00:00:00,209000000,167200000,Winning bid
2345,3,2018-04-04 00:00:00,209000000,167200000,dividend
2346,1,2017-11-15 00:00:00,219000000,219000000,failure of auction
2346,2,2017-12-20 00:00:00,219000000,175200000,Winning bid
2346,3,2018-03-07 00:00:00,219000000,175200000,dividend
2347,1,2017-12-07 00:00:00,102000000,102000000,failure of auction
2347,2,2018-01-11 00:00:00,102000000,81600000,Winning bid
2347,3,2018-04-19 00:00:00,102000000,81600000,dividend
2348,1,2017-11-15 00:00:00,300000000,300000000,failure of auction
2348,2,2017-12-20 00:00:00,300000000,240000000,Winning bid
2348,3,2018-03-07 00:00:00,300000000,240000000,dividend
2349,1,2017-11-02 00:00:00,202000000,202000000,failure of auction
2349,2,2017-12-07 00:00:00,202000000,161600000,Winning bid
2349,3,2018-02-26 00:00:00,202000000,161600000,dividend
2350,1,2017-11-21 00:00:00,153000000,153000000,failure of auction
2350,2,2017-12-26 00:00:00,153000000,122400000,Winning bid
2350,3,2018-03-08 00:00:00,153000000,122400000,dividend
2351,1,2017-09-27 00:00:00,120000000,120000000,failure of auction
2351,2,2017-11-01 00:00:00,120000000,96000000,Winning bid
2351,3,2017-12-21 00:00:00,120000000,96000000,dividend
2352,1,2017-11-02 00:00:00,186000000,186000000,failure of auction
2352,2,2017-12-07 00:00:00,186000000,148800000,failure of auction
2352,3,2018-01-11 00:00:00,186000000,119040000,Winning bid
2352,4,2018-04-19 00:00:00,186000000,119040000,dividend
2353,1,2017-10-13 00:00:00,152000000,152000000,failure of auction
2353,2,2017-11-17 00:00:00,152000000,121600000,failure of auction
2353,3,2017-12-22 00:00:00,152000000,97280000,Winning bid
2353,4,2018-02-28 00:00:00,152000000,97280000,dividend
2354,1,2017-11-02 00:00:00,178000000,178000000,failure of auction
2354,2,2017-12-07 00:00:00,178000000,142400000,failure of auction
2354,3,2018-01-11 00:00:00,178000000,113920000,Winning bid
2354,4,2018-03-29 00:00:00,178000000,113920000,dividend
2355,1,2017-11-16 00:00:00,129000000,129000000,failure of auction
2355,2,2017-12-21 00:00:00,129000000,103200000,Winning bid
2355,3,2018-03-06 00:00:00,129000000,103200000,dividend
2356,1,2017-11-16 00:00:00,416000000,416000000,failure of auction
2356,2,2017-12-21 00:00:00,416000000,332800000,Winning bid
2356,3,2018-03-06 00:00:00,416000000,332800000,dividend
2357,1,2017-09-15 00:00:00,175000000,175000000,failure of auction
2357,2,2017-10-27 00:00:00,175000000,140000000,Winning bid
2357,3,2017-12-27 00:00:00,175000000,140000000,dividend
2358,1,2017-11-17 00:00:00,79000000,79000000,failure of auction
2358,2,2017-12-22 00:00:00,79000000,63200000,Winning bid
2358,3,2018-02-28 00:00:00,79000000,63200000,dividend
2359,1,2017-12-20 00:00:00,330000000,330000000,failure of auction
2359,2,2018-01-24 00:00:00,330000000,264000000,Winning bid
2359,3,2018-03-21 00:00:00,330000000,264000000,dividend
2360,1,2017-11-02 00:00:00,190000000,190000000,failure of auction
2360,2,2017-12-07 00:00:00,190000000,152000000,Winning bid
2360,3,2018-01-24 00:00:00,190000000,152000000,dividend
2361,1,2017-10-27 00:00:00,95000000,95000000,failure of auction
2361,2,2017-12-01 00:00:00,95000000,76000000,Winning bid
2361,3,2018-02-21 00:00:00,95000000,76000000,dividend
2362,1,2017-11-17 00:00:00,299000000,299000000,failure of auction
2362,2,2017-12-22 00:00:00,299000000,239200000,Winning bid
2362,3,2018-02-28 00:00:00,299000000,239200000,dividend
2363,1,2017-11-17 00:00:00,625000000,625000000,failure of auction
2363,2,2017-12-22 00:00:00,625000000,500000000,Winning bid
2363,3,2018-02-28 00:00:00,625000000,500000000,dividend
2364,1,2017-11-01 00:00:00,614000000,614000000,Winning bid
2364,2,2017-12-21 00:00:00,614000000,614000000,dividend
2365,1,2017-11-02 00:00:00,306000000,306000000,failure of auction
2365,2,2017-12-07 00:00:00,306000000,244800000,Winning bid
2365,3,2018-02-26 00:00:00,306000000,244800000,dividend
2366,1,2017-11-02 00:00:00,255000000,255000000,failure of auction
2366,2,2017-12-07 00:00:00,255000000,204000000,Winning bid
2366,3,2018-02-26 00:00:00,255000000,204000000,dividend
2367,1,2017-12-07 00:00:00,47000000,47000000,failure of auction
2367,2,2018-01-11 00:00:00,47000000,37600000,failure of auction
2367,3,2018-02-14 00:00:00,47000000,30080000,Winning bid
2367,4,2018-05-15 00:00:00,47000000,30080000,dividend
2368,1,2018-01-24 00:00:00,106500000,106500000,failure of auction
2368,2,2018-02-28 00:00:00,106500000,85200000,Winning bid
2368,3,2018-05-16 00:00:00,106500000,85200000,dividend
2369,1,2017-11-01 00:00:00,160000000,160000000,failure of auction
2369,2,2017-12-06 00:00:00,160000000,128000000,Winning bid
2369,3,2018-02-13 00:00:00,160000000,128000000,dividend
2370,1,2018-01-30 00:00:00,207000000,207000000,Winning bid
2370,2,2018-04-26 00:00:00,207000000,207000000,dividend
2371,1,2017-12-07 00:00:00,83000000,83000000,failure of auction
2371,2,2018-01-11 00:00:00,83000000,66400000,failure of auction
2371,3,2018-02-14 00:00:00,83000000,53120000,Winning bid
2371,4,2018-05-15 00:00:00,83000000,53120000,dividend
2372,1,2017-12-07 00:00:00,310000000,310000000,Winning bid
2372,2,2018-02-14 00:00:00,310000000,310000000,payout
2372,3,2018-03-29 00:00:00,310000000,310000000,dividend
2373,1,2017-11-17 00:00:00,287000000,287000000,failure of auction
2373,2,2017-12-22 00:00:00,287000000,229600000,Winning bid
2373,3,2018-02-28 00:00:00,287000000,229600000,dividend
2374,1,2017-12-01 00:00:00,208000000,208000000,Winning bid
2374,2,2018-02-21 00:00:00,208000000,208000000,dividend
2375,1,2017-12-01 00:00:00,192000000,192000000,failure of auction
2375,2,2018-01-05 00:00:00,192000000,153600000,change
2375,3,2018-02-14 00:00:00,192000000,153600000,Winning bid
2375,4,2018-04-25 00:00:00,192000000,153600000,dividend
2376,1,2017-12-26 00:00:00,141000000,141000000,failure of auction
2376,2,2018-01-30 00:00:00,141000000,112800000,Winning bid
2376,3,2018-04-26 00:00:00,141000000,112800000,dividend
2377,1,2017-12-21 00:00:00,262000000,262000000,failure of auction
2377,2,2018-01-25 00:00:00,262000000,209600000,Winning bid
2377,3,2018-04-03 00:00:00,262000000,209600000,dividend
2378,1,2017-12-01 00:00:00,266000000,266000000,failure of auction
2378,2,2018-01-05 00:00:00,266000000,212800000,change
2378,3,2018-01-30 00:00:00,266000000,212800000,Winning bid
2378,4,2018-04-26 00:00:00,266000000,212800000,dividend
2379,1,2017-11-01 00:00:00,261000000,261000000,failure of auction
2379,2,2017-12-06 00:00:00,261000000,208800000,Winning bid
2379,3,2018-01-24 00:00:00,261000000,208800000,dividend
2380,1,2017-12-21 00:00:00,190000000,190000000,failure of auction
2380,2,2018-01-25 00:00:00,190000000,152000000,Winning bid
2380,3,2018-04-03 00:00:00,190000000,152000000,dividend
2381,1,2017-11-01 00:00:00,258000000,258000000,failure of auction
2381,2,2017-12-06 00:00:00,258000000,206400000,Winning bid
2381,3,2018-02-13 00:00:00,258000000,206400000,dividend
2382,1,2017-12-01 00:00:00,268000000,268000000,Winning bid
2382,2,2018-02-21 00:00:00,268000000,268000000,dividend
2383,1,2018-01-24 00:00:00,158000000,158000000,failure of auction
2383,2,2018-02-28 00:00:00,158000000,126400000,Winning bid
2383,3,2018-05-16 00:00:00,158000000,126400000,dividend
2384,1,2018-01-05 00:00:00,77000000,77000000,change
2384,2,2018-01-26 00:00:00,77000000,77000000,failure of auction
2384,3,2018-03-02 00:00:00,77000000,61600000,Winning bid
2384,4,2018-05-09 00:00:00,77000000,61600000,dividend
2385,1,2017-12-26 00:00:00,321000000,321000000,failure of auction
2385,2,2018-01-30 00:00:00,321000000,256800000,Winning bid
2385,3,2018-04-26 00:00:00,321000000,256800000,dividend
2386,1,2017-12-26 00:00:00,162000000,162000000,failure of auction
2386,2,2018-01-30 00:00:00,162000000,129600000,Winning bid
2386,3,2018-04-26 00:00:00,162000000,129600000,dividend
2387,1,2017-12-01 00:00:00,450000000,450000000,failure of auction
2387,2,2018-01-05 00:00:00,450000000,360000000,change
2387,3,2018-02-14 00:00:00,450000000,360000000,Winning bid
2387,4,2018-04-25 00:00:00,450000000,360000000,dividend
2388,1,2017-12-22 00:00:00,283000000,283000000,failure of auction
2388,2,2018-01-26 00:00:00,283000000,226400000,Winning bid
2388,3,2018-04-04 00:00:00,283000000,226400000,dividend
2389,1,2017-11-01 00:00:00,192000000,192000000,Winning bid
2389,2,2017-12-27 00:00:00,192000000,192000000,dividend
2390,1,2017-12-07 00:00:00,146000000,146000000,Winning bid
2390,2,2018-01-24 00:00:00,146000000,146000000,dividend
2391,1,2017-12-07 00:00:00,80000000,80000000,failure of auction
2391,2,2018-01-11 00:00:00,80000000,64000000,Winning bid
2391,3,2018-04-19 00:00:00,80000000,64000000,dividend
2392,1,2017-12-22 00:00:00,252000000,252000000,failure of auction
2392,2,2018-01-26 00:00:00,252000000,201600000,Winning bid
2392,3,2018-04-04 00:00:00,252000000,201600000,dividend
2393,1,2018-01-24 00:00:00,376000000,376000000,failure of auction
2393,2,2018-02-28 00:00:00,376000000,300800000,Winning bid
2393,3,2018-05-02 00:00:00,376000000,300800000,dividend
2394,1,2017-12-26 00:00:00,331000000,331000000,failure of auction
2394,2,2018-01-30 00:00:00,331000000,264800000,Winning bid
2394,3,2018-04-26 00:00:00,331000000,264800000,dividend
2395,1,2017-12-07 00:00:00,476000000,476000000,change
2395,2,2018-01-11 00:00:00,476000000,476000000,failure of auction
2395,3,2018-02-14 00:00:00,476000000,380800000,Winning bid
2395,4,2018-05-15 00:00:00,476000000,380800000,dividend
2396,1,2017-12-20 00:00:00,628000000,628000000,Winning bid
2396,2,2018-03-07 00:00:00,628000000,628000000,dividend
2397,1,2018-01-24 00:00:00,455000000,455000000,failure of auction
2397,2,2018-02-28 00:00:00,455000000,364000000,Winning bid
2397,3,2018-05-02 00:00:00,455000000,364000000,dividend
2398,1,2018-01-24 00:00:00,327000000,327000000,failure of auction
2398,2,2018-02-28 00:00:00,327000000,261600000,Winning bid
2398,3,2018-05-02 00:00:00,327000000,261600000,dividend
2399,1,2017-12-22 00:00:00,407000000,407000000,failure of auction
2399,2,2018-01-26 00:00:00,407000000,325600000,Winning bid
2399,3,2018-04-04 00:00:00,407000000,325600000,dividend
2400,1,2018-01-05 00:00:00,469000000,469000000,change
2400,2,2018-01-26 00:00:00,469000000,469000000,failure of auction
2400,3,2018-03-02 00:00:00,469000000,375200000,Winning bid
2400,4,2018-05-09 00:00:00,469000000,375200000,dividend
2401,1,2017-11-01 00:00:00,227000000,227000000,failure of auction
2401,2,2017-12-06 00:00:00,227000000,181600000,failure of auction
2401,3,2018-01-10 00:00:00,227000000,145280000,Winning bid
2401,4,2018-03-13 00:00:00,227000000,145280000,dividend
2402,1,2017-12-07 00:00:00,123000000,123000000,failure of auction
2402,2,2018-01-11 00:00:00,123000000,98400000,failure of auction
2402,3,2018-02-14 00:00:00,123000000,78720000,Winning bid
2402,4,2018-05-15 00:00:00,123000000,78720000,dividend
2403,1,2018-02-14 00:00:00,114000000,114000000,failure of auction
2403,2,2018-03-21 00:00:00,114000000,91200000,Winning bid
2403,3,2018-05-29 00:00:00,114000000,91200000,dividend
2404,1,2018-01-24 00:00:00,408000000,408000000,failure of auction
2404,2,2018-02-28 00:00:00,408000000,326400000,Winning bid
2404,3,2018-05-02 00:00:00,408000000,326400000,dividend
2405,1,2017-11-02 00:00:00,468000000,468000000,failure of auction
2405,2,2017-12-07 00:00:00,468000000,374400000,Winning bid
2405,3,2018-02-26 00:00:00,468000000,374400000,dividend
2406,1,2017-11-21 00:00:00,102000000,102000000,failure of auction
2406,2,2017-12-26 00:00:00,102000000,81600000,Winning bid
2406,3,2018-02-13 00:00:00,102000000,81600000,dividend
2407,1,2017-11-17 00:00:00,713000000,713000000,Winning bid
2407,2,2018-01-31 00:00:00,713000000,713000000,dividend
2408,1,2017-09-27 00:00:00,290000000,290000000,failure of auction
2408,2,2017-11-01 00:00:00,290000000,232000000,Winning bid
2408,3,2017-12-21 00:00:00,290000000,232000000,dividend
2409,1,2017-11-21 00:00:00,83000000,83000000,failure of auction
2409,2,2017-12-26 00:00:00,83000000,66400000,Winning bid
2409,3,2018-03-08 00:00:00,83000000,66400000,dividend
2410,1,2018-01-24 00:00:00,228000000,228000000,Winning bid
2410,2,2018-04-18 00:00:00,228000000,228000000,dividend
2411,1,2017-11-17 00:00:00,637000000,637000000,change
2411,2,2018-01-26 00:00:00,637000000,637000000,Winning bid
2411,3,2018-04-04 00:00:00,637000000,637000000,dividend
2412,1,2017-12-21 00:00:00,94000000,94000000,failure of auction
2412,2,2018-01-25 00:00:00,94000000,75200000,Winning bid
2412,3,2018-04-03 00:00:00,94000000,75200000,dividend
2413,1,2017-11-02 00:00:00,341000000,341000000,Winning bid
2413,2,2017-12-28 00:00:00,341000000,341000000,dividend
2414,1,2017-11-01 00:00:00,83000000,83000000,failure of auction
2414,2,2017-12-06 00:00:00,83000000,66400000,failure of auction
2414,3,2018-01-10 00:00:00,83000000,53120000,Winning bid
2414,4,2018-03-13 00:00:00,83000000,53120000,dividend
2415,1,2017-12-26 00:00:00,135000000,135000000,failure of auction
2415,2,2018-01-30 00:00:00,135000000,108000000,Winning bid
2415,3,2018-04-26 00:00:00,135000000,108000000,dividend
2416,1,2018-01-26 00:00:00,210000000,210000000,failure of auction
2416,2,2018-03-02 00:00:00,210000000,168000000,Winning bid
2416,3,2018-05-09 00:00:00,210000000,168000000,dividend
2417,1,2017-12-20 00:00:00,140000000,140000000,failure of auction
2417,2,2018-01-24 00:00:00,140000000,112000000,Winning bid
2417,3,2018-03-21 00:00:00,140000000,112000000,dividend
2418,1,2017-12-01 00:00:00,74000000,74000000,failure of auction
2418,2,2018-01-05 00:00:00,74000000,59200000,change
2418,3,2018-01-26 00:00:00,74000000,59200000,failure of auction
2418,4,2018-03-02 00:00:00,74000000,47360000,Winning bid
2418,5,2018-05-09 00:00:00,74000000,47360000,dividend
2419,1,2017-12-06 00:00:00,282000000,282000000,failure of auction
2419,2,2018-01-10 00:00:00,282000000,225600000,failure of auction
2419,3,2018-02-14 00:00:00,282000000,180480000,Winning bid
2419,4,2018-04-25 00:00:00,282000000,180480000,dividend
2420,1,2017-12-22 00:00:00,105000000,105000000,failure of auction
2420,2,2018-01-26 00:00:00,105000000,84000000,Winning bid
2420,3,2018-04-04 00:00:00,105000000,84000000,dividend
2421,1,2017-12-22 00:00:00,14700000,14700000,failure of auction
2421,2,2018-01-26 00:00:00,14700000,11760000,Winning bid
2421,3,2018-04-04 00:00:00,14700000,11760000,dividend
2422,1,2017-12-06 00:00:00,456000000,456000000,failure of auction
2422,2,2018-01-10 00:00:00,456000000,364800000,failure of auction
2422,3,2018-02-14 00:00:00,456000000,291840000,Winning bid
2422,4,2018-04-25 00:00:00,456000000,291840000,dividend
2423,1,2018-01-26 00:00:00,347000000,347000000,failure of auction
2423,2,2018-03-02 00:00:00,347000000,277600000,Winning bid
2423,3,2018-05-09 00:00:00,347000000,277600000,dividend
2424,1,2018-01-24 00:00:00,124000000,124000000,failure of auction
